id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
30007294,"Denver home w/ view of Capital, MileHi & Downtown",225561524,Dan,,Villa Park,39.72952,-105.03409,Entire home/apt,125,30,11,2021-11-21,0.30,1,160,4,
30011181,New Central Modern RINO Paradise,7746441,Jorge,,Five Points,39.75699,-104.98504,Entire home/apt,110,29,105,2021-05-26,2.96,1,189,5,2019-BFN-0010433
30012308,Lo-hi luxury stay (NOT 420 friendly & NO animals),225594721,Carina,,Highland,39.7671,-105.00805,Entire home/apt,82,1,271,2021-12-27,7.40,1,149,90,2018-BFN-0008202
30038647,"Wicker Park, close to DIA and downtown",49017723,Kasia,,Stapleton,39.79421,-104.88121,Entire home/apt,320,1,10,2021-11-27,0.63,3,161,8,2020-BFN-0000805
30083039,"♣ ""Hygge"" 1BR Sloan Lake ♣ Comfy, Clean, Close",48113711,Doug,,West Colfax,39.73949,-105.0449,Entire home/apt,146,3,21,2021-10-08,0.58,2,11,2,2018-BFN-0005258
30110319,UNIQUE! Carriage House in Historic Congress Park,3444402,Diana Rae,,Congress Park,39.73737,-104.95369,Entire home/apt,146,1,145,2021-12-19,3.83,1,341,56,2019-BFN-0011067
30173941,New! Garden Level+Convenient+Private+Parking+Patio,201411180,Jeffrey & Sandra,,Montclair,39.73759,-104.91772,Entire home/apt,127,2,125,2021-12-27,3.81,1,329,47,2018-BFN-0008641
30189186,Superb Basement Apartment Retreat in Prime Denver,7012234,Alex,,Berkeley,39.77904,-105.03004,Entire home/apt,138,2,126,2021-12-24,3.41,1,7,10,2018-BFN-0008720
30255388,Luxury CITY Denver Tiny Hause,60685865,Instantbookhomes,,City Park West,39.74129,-104.97194,Entire home/apt,130,1,329,2021-12-28,8.84,1,191,102,2020-BFN-0003914
30268991,Cozy historical home in the Santa Fe Art District,555806,Simon,,Lincoln Park,39.73767,-105.00229,Entire home/apt,206,2,72,2021-12-27,1.93,1,33,40,2019-BFN-0002323
30287649,SantaFe Art District. Near Denver Health 30DAY MIN,11583644,Brian,,Lincoln Park,39.72866,-104.99655,Entire home/apt,84,30,21,2021-08-21,0.56,3,304,4,
30367993,Beautiful City Views in the Center of Everything!,228002100,Joe And Katherine,,Union Station,39.75034,-104.99521,Entire home/apt,999,2,94,2021-12-16,2.52,1,209,22,2018-BFN-0007834
30395033,4 King Beds👑WiFi!🖥Pet friendly!🐶Close to Downtown!,165671603,Darren,,Skyland,39.75617,-104.94092,Entire home/apt,209,1,224,2021-12-07,6.01,1,75,74,2020-BFN-0003029
30441312,🌳Wash Park Carriage House🌳,228560773,Chris,,Washington Park West,39.70966,-104.98313,Entire home/apt,126,30,28,2021-11-24,0.77,4,42,8,
30442726,"Updated Denver Apt: Red Rocks 8 Mi, 8 Mi Downtown",184463794,Al,,Harvey Park,39.6706,-105.05029,Entire home/apt,180,29,2,2021-03-23,0.17,1,365,2,2020-BFN-0001327
30463025,Mission Ballroom / Cole/ RiNo Art District Studio,25062616,Jonny,,Cole,39.7676,-104.96889,Entire home/apt,68,1,194,2021-12-23,5.25,2,67,49,2019-BFN-0002644
30466371,Spacious 2 bedroom near Sloan's Lake with Backyard,13759432,Nathan,,West Highland,39.76056,-105.05286,Entire home/apt,139,90,6,2021-05-29,0.16,1,0,3,
30476742,Modern Townhome w/patio in a central location,172710634,Molly,,Stapleton,39.79662,-104.88413,Entire home/apt,183,1,12,2021-12-19,3.13,1,153,12,2019-BFN-0008780
30482812,Dream Home - West Wash Park / South Broadway,23358512,Anne & Ray,,Speer,39.71708,-104.98361,Entire home/apt,220,2,100,2021-12-12,2.70,1,33,39,2021-BFN-0000236
30526158,West Highlands Cozy Carriage Cottage,229066219,Jess,,West Highland,39.76447,-105.04148,Entire home/apt,206,29,53,2021-10-31,1.45,2,174,24,2018-BFN-0008268
30531086,Private Guest Suite w/ Spa Bath near Wash Park,203856808,Emma,,Cory - Merrill,39.69259,-104.95634,Entire home/apt,70,1,189,2021-12-09,5.12,1,314,37,2019-BFN-0001602
30535688,Bright Bungalow,67622679,Ben,,Chaffee Park,39.78866,-105.01603,Entire home/apt,99,4,19,2020-12-29,0.53,1,0,1,2018-BFN-0009092
30559980,FIRE PIT...Rooftop...Steam Shower...Modern Oasis,229281911,Jd,,Whittier,39.75278,-104.96974,Entire home/apt,449,2,88,2021-12-12,2.37,1,59,33,2019-BFN-0010305
30585187,"The Blue Door Studio, Denver",603505,Michelle,,Chaffee Park,39.78905,-105.018,Entire home/apt,70,2,48,2021-12-14,3.06,1,0,39,2020-BFN-0004128
30715023,Brick Home in the Heart of the City,32005301,AyJay,,Five Points,39.75133,-104.97906,Entire home/apt,189,2,16,2021-06-29,0.43,2,41,8,2018-BFN-0009370
30741185,Cozy and sunny mid-century condo,230066817,Sean,,Civic Center,39.73831,-104.99396,Entire home/apt,166,90,41,2021-10-30,1.12,2,120,4,
30759386,Cozy & Comfortable 2Bdrm City Park Denver!,85724182,Amelia,,Skyland,39.76106,-104.94438,Entire home/apt,100,1,157,2021-12-27,4.75,1,118,65,2019-BFN-0007517
30771799,True Downtown Denver Living in a Great Location,20624256,Max,,Five Points,39.75789,-104.98881,Entire home/apt,130,90,5,2021-01-27,0.24,1,70,1,
30775073,"Berkeley Bungalow in Northwest Denver, CO",32306027,Randy,,Berkeley,39.77826,-105.04538,Entire home/apt,450,5,8,2021-08-15,0.29,1,178,5,2018-BFN-0008438
30790963,Large beautiful bedroom in a private basement,32462499,Mariana,,Hampden,39.66799,-104.8732,Private room,36,90,7,2021-07-28,0.19,3,7,1,
30793961,Comfy Cloud,230384941,Haregwon,,Gateway - Green Valley Ranch,39.79047011440457,-104.77064870455763,Private room,70,29,0,,,3,179,0,
30814925,1BR Townhome in Highlands Triplex-Fab Kitchen-Walk to LoHI-Nice Backyard,34955862,Scott,,Jefferson Park,39.75532,-105.02408,Entire home/apt,119,3,38,2021-09-08,1.06,23,44,12,2017-BFN-0001441
30882851,New Stunning Modern Gem in Unbeatable Location!,230808215,Dusty And Emma,,Hale,39.72996,-104.93733,Entire home/apt,300,29,70,2021-10-28,1.91,1,89,1,2018-BFN-0008167
30890385,Entire 3rd Floor Apartment w/Views & Priv Entrance,230853527,Aileen,,West Highland,39.76076,-105.05054,Entire home/apt,97,3,60,2021-12-25,1.75,1,196,28,2019-BFN-0000581
30913209,New two bed room basement,231021221,Simon,,Gateway - Green Valley Ranch,39.77278,-104.76431,Entire home/apt,79,29,17,2021-10-31,0.46,1,72,4,2019-BFN-0009032
30957796,Luxury LoDo Downtown Denver Loft,180726583,Jake,,Union Station,39.74978,-104.9997,Entire home/apt,314,2,52,2021-12-19,3.16,2,349,43,2018-BFN-0002754
30967089,"New, Cozy, Urban Guest House Near RiNo Arts Dist.",248058179,Andy,,Cole,39.7675,-104.96607,Entire home/apt,132,2,103,2021-09-26,2.83,1,0,39,2018-BFN-0009106
31026158,Clean New Modern Townhome with A Central Location!,1940284,Meghan,,Skyland,39.75994,-104.94639,Private room,81,2,71,2021-08-18,1.95,1,0,10,2019-BFN-0001741
31030750,Sleek and Stylish in Congress Park,15895580,Carla,,Congress Park,39.73797,-104.95238,Entire home/apt,84,30,16,2021-11-29,0.46,1,290,6,STR-447517
31051314,Remodeled Carriage House Studio- West Highlands - Walk to Restaurants/bars!,34955862,Scott,,West Highland,39.76114,-105.0298,Entire home/apt,107,3,51,2021-12-12,1.41,23,353,22,2019-BFN-0002936
31052762,⭐️ Monthly for work professionals  ☆ 88 WalkScore,231954988,Brian,,Highland,39.75954,-105.00817,Entire home/apt,99,30,53,2021-07-30,1.45,1,180,4,
31057360,Private Room in the Heart of the City,32005301,AyJay,,Five Points,39.75222,-104.97761,Private room,105,2,60,2021-02-22,1.69,2,87,2,2018-BFN-0009370
31070300,Wash Park High End Urban Experience,61794912,John & Lena,,Washington Park West,39.70653,-104.97438,Entire home/apt,284,29,5,2021-12-19,0.70,2,129,5,
31086360,Beautiful large 3 bedroom 8 minutes to downtown,80797680,Gary,,Sloan Lake,39.74848,-105.03089,Entire home/apt,217,5,54,2021-11-09,1.52,1,183,20,2018-BFN-0005433
31116813,Mile High South Denver Bungalow,92462795,Anna,,Rosedale,39.67799,-104.98559,Entire home/apt,67,1,207,2021-12-23,5.67,1,100,87,2020-BFN-0003013
31146198,Happy Condo,94265807,Martin And Sarah,,Hale,39.73061,-104.93026,Entire home/apt,47,30,6,2021-08-01,0.19,1,246,1,
31166864,Beautiful New Modern Home-Minutes from everything!,27673821,Paul,,Villa Park,39.7324,-105.04448,Entire home/apt,420,2,93,2021-11-27,2.63,2,184,34,2019-BFN-0000066
31168188,Andrew's Arts and Sports House,232970198,Andrew,,Northeast Park Hill,39.76908,-104.92722,Private room,49,1,366,2021-12-20,10.04,1,60,111,2019-BFN-0004432
31168983,"Fast WiFi, ❤️ Location, Walkable, Dogs Negotiable",43808128,Amanda,,Cole,39.76771,-104.96727,Entire home/apt,175,29,105,2021-12-22,2.88,1,56,31,2020-BFN-0001110
31209470,VERY Cool East Wash Park Guest House Location,3321769,Darin,,Washington Park,39.69675,-104.95995,Entire home/apt,140,29,144,2021-12-13,3.96,1,17,47,2019-BFN-0000329
31222017,"Perfect for Business or Pleasure! Walk to Everything, 2 Bikes Avail, Walk Score 94 Summer Special!!!",222269797,Bryan,,Capitol Hill,39.73397,-104.98441,Entire home/apt,111,2,81,2021-11-14,2.35,3,244,28,2018-BFN-0008931
31243020,Home away from Home! Longer stays! West Highlands,38299376,Anna,,West Highland,39.76451,-105.04278,Entire home/apt,122,3,91,2021-12-28,2.65,1,135,19,2019-BFN-0000059
31261351,"Downtown mansion!  6 bedroom, 5 full bathrooms!",83939156,Graham,,Capitol Hill,39.73499,-104.97885,Entire home/apt,407,29,91,2020-11-19,2.56,2,0,0,2020-bfn-0000808
31262420,"Cozy Congress Park Apartment, GREAT Walkability!",166286376,Bethany,,Congress Park,39.73759,-104.95864,Entire home/apt,80,3,110,2021-12-20,3.10,1,60,8,2019-BFN-0000221
31284130,Fun & Stylish Denver Condo w/Courtyard View,36368225,Michael,,Washington Virginia Vale,39.69726,-104.90869,Entire home/apt,105,2,156,2021-12-17,4.41,1,79,49,2017-BFN-0007160
31333659,Historic Potter Highlands Casita,15389921,Mary,,Highland,39.76569,-105.02216,Entire home/apt,126,2,50,2021-12-11,1.66,1,75,19,2019-BFN-0002232
31336307,"Close to Porter, Swedish and DU. Quiet & clean",61698951,LaSheita,,University,39.66107,-104.9677,Private room,55,5,8,2021-08-29,0.28,2,156,3,
31336941,Vacation on Vine,22620764,Paulo & Melanie,,Whittier,39.76026,-104.96263,Entire home/apt,150,1,115,2021-12-28,3.26,1,36,73,2021-BFN-0004636
31463598,New Beautiful Modern Home-Minutes from Everything!,27673821,Paul,,Villa Park,39.73134,-105.04289,Entire home/apt,363,10,2,2021-07-29,0.35,2,177,2,2019-BFN-0000066
31473307,"""The SunnySide Gem""",77012683,Fernando,,Sunnyside,39.77705,-105.00935,Entire home/apt,129,29,205,2021-02-28,5.69,1,362,6,2021-BFN-0002058
31488847,LOHI -Walk to everything-Private Comfy Suite for 2,12194428,Courtney,,Highland,39.76425,-105.01333,Entire home/apt,106,2,119,2021-12-15,3.70,1,46,41,2019-BFN-0007934
31491603,🏡Beautiful Home Near City Center,235935954,Nallely,,Clayton,39.77249,-104.9507,Entire home/apt,170,4,107,2021-12-18,3.03,1,155,42,2020-BFN-0003942
31491958,Sloan's Lake Mid-Mod Escape,5422708,Ross + Kat,,West Colfax,39.7409,-105.05068,Entire home/apt,187,29,96,2021-10-02,2.73,2,0,6,2018-BFN-0009299
31513850,Private 2 BR Garden Level Apt near Botanic Gardens,171330600,Tracy & Publio,,Country Club,39.72394,-104.97221,Entire home/apt,107,2,93,2021-12-26,3.83,1,121,39,2019-BFN-0010258
31514726,Spacious 1st flr private apt-central vibrant nbd!,236142905,Rohini,,Congress Park,39.73565,-104.95872,Entire home/apt,102,1,192,2021-12-13,5.92,1,80,64,2019-BFN-0002233
31517336,Contemporary Comfort in Stapleton,119567327,Hosa Resources,,Stapleton,39.80376,-104.87902,Entire home/apt,399,1,79,2021-12-05,2.22,1,171,27,2019-BFN-0007255
31520049,Stylish Mid Century Guesthouse near DU and DTC,23554654,Briana & Chase,,Virginia Village,39.6846,-104.91728,Entire home/apt,88,4,102,2021-12-15,3.16,1,78,27,2019-BFN-0003584
31540416,"Amazing Hostel Close to RiNo, Union Station, LODO",48873476,Hostel Fish,,Five Points,39.75203,-104.9911,Hotel room,48,1,227,2021-12-23,6.45,23,359,151,2015-BFN-0001492
31540692,Stay Close to Union Station in Downtown Denver!!,48873476,Hostel Fish,,Five Points,39.75334,-104.99072,Shared room,47,1,26,2020-12-10,0.74,23,360,0,2015-BFN-0001492
31540828,Comfy & Cool Hostel Near Denver's Best Nightlife!,48873476,Hostel Fish,,Five Points,39.75323,-104.99265,Shared room,47,1,20,2021-05-23,0.56,23,360,1,2015-BFN-0001492
31541196,Stylish Shared Room in Heart of Downtown Denver,48873476,Hostel Fish,,Five Points,39.75305,-104.9907,Shared room,45,1,45,2021-12-07,1.26,23,359,9,2015-BFN-0001492
31562521,Minimalist + Alluring Condo | Walk to Mile High,236573902,Dhivya,,Jefferson Park,39.75159,-105.02407,Entire home/apt,99,29,33,2019-11-22,0.92,1,167,0,
31569131,PRIVATE ROOM IN DOWNTOWN CONDO| 420 BALCONY｜92 WALKSCORE,9834932,AirSimplicity,,North Capitol Hill,39.74543,-104.9797,Private room,86,2,79,2021-12-05,2.22,8,169,15,2019-BFN-0000952
31587928,"Private Bed/Bath, multi-car parking, shared yard.",236781157,Christopher,,College View - South Platte,39.67387,-105.01922,Entire home/apt,40,2,208,2021-12-01,5.94,1,0,53,2019-BFN-0000751
31614356,Steck's Roost at Wash Park,203068647,Rick And Betty,,Washington Park,39.70265,-104.9654,Entire home/apt,90,2,88,2021-12-12,2.74,1,155,43,2019-BFN-0002063
31621075,"BIG, Beautiful, Bungalow! Near DT! All the EXTRAS!",186538025,Debbie,,Berkeley,39.77936,-105.02652,Entire home/apt,248,1,247,2021-12-20,6.94,1,59,89,2018-BFN-0006837
31623802,Boho Cottage Apartment in Historic Highlands,5607906,Carl & Angie,,Highland,39.76782,-105.01832,Entire home/apt,99,3,113,2021-12-12,3.51,1,260,39,2020-BFN-0000481
31625086,Denver Getaway Studio in Contemporary Rustic Style,28939848,Christina,,Regis,39.78593,-105.03195,Entire home/apt,71,2,134,2021-12-21,4.08,1,174,68,2019-BFN-0000752
31652865,Socially Distanced Private Apt at Wholesome House,10786678,Kyle,,Speer,39.72033,-104.98263,Entire home/apt,141,1,173,2021-12-18,6.54,1,260,83,2019-BFN-0008061
31666998,"Sunny, private 2 bdrm 2nd floor Denver apt",53092580,Todd,,Stapleton,39.76137,-104.86746,Entire home/apt,80,3,144,2021-12-21,4.12,1,115,41,2019-BFN-0000452
31692907,Quaint Space - Near Downtown & Broncos Stadium,130957760,Lindsay,,Jefferson Park,39.75175,-105.01876,Entire home/apt,120,1,94,2021-12-13,2.84,1,324,45,2018-BFN-0008535
31711950,Clean quiet carriage house close to lightrail,26864804,Jennifer,,Cole,39.76562,-104.97122,Entire home/apt,126,2,125,2021-12-21,4.56,1,322,63,2019-BFN-0007298
31713351,Large Bedroom in Victorian House Near The RiNo,8651420,Daniel,,Five Points,39.76421,-104.97493,Private room,57,1,167,2021-12-19,4.77,4,170,83,2018-BFN-0001175
31714236,2-Bedroom Suite w/ Private Bathroom Near The RiNo,8651420,Daniel,,Five Points,39.76211,-104.97421,Private room,116,1,9,2021-07-04,0.26,4,155,3,2018-BFN-0001175
31740060,"City Park Den 2 Bed, 1 Bath & Reading Nook",10978806,Lori And Jarred,,Whittier,39.75461,-104.9608,Entire home/apt,110,1,21,2020-02-02,0.59,2,0,0,2020-BFN-0003929
31746001,"Cozy, One-Bedroom Basement Apartment on City Park",127440041,Jodi,,City Park West,39.7499,-104.96115,Entire home/apt,130,2,86,2021-11-21,2.54,1,32,5,2019-BFN-0000588
31797687,Centrally Located Garden-Level Apartment With Patio,17011465,Andrew,,Sunnyside,39.77372,-105.01919,Entire home/apt,142,1,133,2021-12-19,3.89,1,177,52,2019-BFN-0001024
31805253,"2 Bedroom Suite w/Private Bath, Living Rm near DIA",34314008,Jason,,Gateway - Green Valley Ranch,39.7757,-104.75183,Private room,170,29,14,2020-01-26,0.42,1,177,0,2018-BFN-0008794
31812671,Rooftop Retreat-LoHi urban oasis w/ private deck,97130295,Brett,,Highland,39.76097,-105.00911,Entire home/apt,373,3,35,2021-12-05,1.06,2,150,20,2019-BFN-0000443
31834061,Artsy Haven in perfect Denver location.,3954639,Elise,,Sunnyside,39.77807,-105.01824,Entire home/apt,144,2,28,2021-12-26,1.00,1,30,20,2019-BFN-0010068
31884684,Denver Airport/Downtown(Love is powerful),219506731,Victorien,,Gateway - Green Valley Ranch,39.77495,-104.76731,Private room,43,7,15,2021-11-15,0.46,16,364,4,2019-BFN-0000998
31895879,Abuelita's House: Walk to Breweries and Ice Cream!,56185895,Sarah,,Platt Park,39.68366,-104.98038,Entire home/apt,89,1,81,2021-10-24,2.67,1,278,30,2019-BFN-0005615
31899142,"Luxury Apartment,  in Hip Historic Highlands/LoHi",11445552,Dina,,Highland,39.76407,-105.02387,Entire home/apt,121,2,36,2021-11-06,1.05,1,217,15,2016-BFN-0008252
31929352,Park Hill Bungalow,239393858,Blake,,North Park Hill,39.75276,-104.92772,Entire home/apt,281,3,6,2021-11-28,0.20,1,0,2,2019-BFN-0003715
31932034,Charming University of Denver Cottage Apartment,9127865,Laura,,University,39.68286,-104.96522,Entire home/apt,100,4,53,2021-11-28,1.52,1,157,21,2019-BFN-0002079
31933795,Forever Views From Luxury 2BR Loft-41st floor,73557829,Dierk,,CBD,39.74487,-104.99557,Entire home/apt,100,30,3,2021-08-05,0.23,1,88,2,
31954571,Modern Guesthouse in Denver Highlands Neighborhood,239584258,Simone,,Sloan Lake,39.75363,-105.03256,Entire home/apt,102,1,79,2021-12-20,2.33,1,73,26,2020-BFN-0000437
31958616,Renovated Garden-Level Apartment on City Park,14889378,Pete,,Whittier,39.75294,-104.96084,Entire home/apt,139,3,57,2021-11-26,1.71,1,47,24,2019-BFN-0001972
31982306,2000SF Club Style Executive Condo,27914367,Lee,,Union Station,39.7517,-104.99489,Entire home/apt,250,30,0,,,2,177,0,
31982851,Super-comfortable Modern Home 2 Bdr -Platt Park DU,3344763,Steve,,Platt Park,39.68385,-104.98274,Entire home/apt,178,3,20,2021-09-19,0.68,3,303,5,2017-BFN-0000938
32032700,NEW! Walker's Paradise Apartment in Congress Park,2177476,Ben,,Congress Park,39.73571,-104.95006,Entire home/apt,82,2,150,2021-12-09,4.25,1,122,57,2020-BFN-0000694
32046184,Stunning Views/Close 2 Train Stn/Downtown/DTC,141080281,Revnee,,Hampden,39.66608,-104.87338,Entire home/apt,89,29,70,2021-09-30,2.01,1,0,6,
32064526,Unprecedented living at 16th & Larimer,24157036,Angela,,Union Station,39.7504,-104.99674,Entire home/apt,205,90,0,,,33,364,0,
32065545,The Sol urban homestead basement retreat,6513429,Frederick,,Clayton,39.76652,-104.9561,Entire home/apt,103,2,93,2021-12-05,2.68,1,32,19,2019-BFN-0000518
32066568,2-Bdrm Suite minutes to Downtown/Lightrail/Stadium,22548984,Adam,,West Colfax,39.73907,-105.03353,Entire home/apt,195,1,72,2021-01-18,2.06,1,0,1,2019-BFN-0001496
32086412,Black Rhyno - Original LoHi Farmhouse,351232,Alexandra,,Highland,39.76262,-105.01204,Entire home/apt,325,2,45,2021-11-29,1.35,1,170,14,2019-BFN-0005371
32087561,The Denver Hygge Treehouse,31282023,Natalie,,City Park West,39.74454,-104.9625,Entire home/apt,145,29,22,2020-03-17,0.64,1,0,0,2021-BFN-0001437
32133667,Denver airport/Super nice room,219506731,Victorien,,Gateway - Green Valley Ranch,39.7763,-104.76752,Private room,42,7,10,2021-09-04,0.35,16,365,2,2019-BFN-0000998
32138363,RiNo/Curtis Park Apartment,201118322,Michelle,,Five Points,39.75997,-104.97779,Entire home/apt,240,2,124,2021-12-06,3.69,1,3,57,2019-BFN-0002427
32141569,DIA Area Townhome  [The Dragonfly],238096541,Iryna,,DIA,39.80075,-104.76769,Entire home/apt,129,29,84,2021-12-22,3.46,1,202,44,2019-BFN-0003421
32158457,private loft upstairs close to Downtown,104186329,Alba,,Northeast Park Hill,39.76782,-104.93032,Private room,35,29,116,2020-03-12,3.32,2,0,0,2019-BFN-0005783
32159495,Contemporary garden level near Cherry Creek,217768211,Hope,,Hilltop,39.72105,-104.93953,Entire home/apt,153,3,30,2021-11-08,1.29,1,64,22,2019-BFN-0006142
32170491,Gorgeous Victorian Home (3 beds + balcony/loft),14165112,Christopher,,Five Points,39.75095,-104.97543,Entire home/apt,250,29,115,2021-12-27,3.36,1,267,65,2019-BFN-0002684
32171255,Downtown Loft 2 BR/2BA w/free Secure Parking,144614643,Stephen,,Five Points,39.75543,-104.98637,Entire home/apt,299,3,6,2019-11-03,0.18,2,156,0,2018-BFN-0008446
32184138,Cozy Denver Days,241484151,Kay,,Cory - Merrill,39.69095,-104.95673,Private room,60,29,5,2020-03-04,0.19,1,86,0,
32184770,Athmarpark1 420 ok,76404794,Roland,,Athmar Park,39.69739,-105.0206,Private room,35,1,4,2021-12-16,0.12,3,56,2,2021-BFN-0009026
32188472,Deeply Sanitized Suite in a Resort-Style Home,149769211,Alfred,,Windsor,39.70077,-104.8879,Private room,70,29,50,2020-12-09,1.43,1,0,0,
32197143,The Haven house beautiful and comfy  .,240028983,Meaza,,DIA,39.81627,-104.76276,Entire home/apt,214,1,41,2020-03-04,1.19,1,3,0,
32224141,Unique cottage in great Denver location!,731977,Teena,,Speer,39.72108,-104.98008,Entire home/apt,140,2,53,2021-12-17,1.55,1,162,22,2019-BFN-0000855
32256008,Private 2 Bed  2 Bath Spacious Basement+10 min DIA,130889641,Nathan,,Gateway - Green Valley Ranch,39.78151,-104.74582,Private room,77,1,214,2021-12-09,6.11,2,252,55,2019-BFN-0001335
32270408,Entire Remodeled Private Suite with King Bed,25330430,Aden,,Ruby Hill,39.68551,-105.00964,Private room,59,1,123,2021-12-22,3.54,2,173,53,2019-BFN-0000922
32283544,Private home near Downtown/ RiNo/LoDo!,85012681,Kathi,,Globeville,39.77472,-104.98574,Entire home/apt,93,31,15,2020-01-30,0.44,1,113,0,
